,Start,End,Peak Level,Dynamic Range,RMS Level,RMS Variance,Label
46,37.848844,38.051510666666665,1.4999698400497437,1.4999500513076782,0.001068502114986931,2.885664597200665e-07,S
47,38.098844,38.301510666666665,1.198905110359192,1.1988898515701294,0.0016136587543060354,3.285375046422582e-08,H
48,38.348844,38.551510666666665,3.2853541374206543,3.2853357791900635,0.0027474302972060756,1.5107903347541295e-07,H
49,38.598844,38.801510666666665,0.4810831844806671,0.4810791611671448,0.0005823581873697125,2.3609848960175455e-08,H
50,38.848844,39.051510666666665,0.3386140465736389,0.3386014997959137,0.0003189728065227818,1.027168819647837e-09,S
51,39.098844,39.301510666666665,0.2750472128391266,0.27502840757369995,0.000294966891960596,1.2981331676956448e-09,S
52,39.348844,39.551510666666665,0.6477670073509216,0.6477465629577637,0.0003910456270929842,2.2045224183015383e-08,S
53,39.598844,39.801510666666665,1.3344683647155762,1.3344284296035767,0.0015412050370863857,3.429898256542965e-08,H
54,39.848844,40.051510666666665,0.4953157901763916,0.49529653787612915,0.00043107928635264256,1.675589807594693e-08,H
55,40.098844,40.301510666666665,0.2992243766784668,0.2992115020751953,0.00030182021037708203,1.4550523227939928e-09,S
56,40.348844,40.551510666666665,0.3326316177845001,0.33260324597358704,0.0002767066125198096,1.5254279169208266e-09,S
57,40.598844,40.801510666666665,0.2692241370677948,0.26921454071998596,0.0002806128276268409,4.838950796459152e-10,S
58,40.848844,41.051510666666665,0.2536478042602539,0.25363242626190186,0.00026690101972885624,2.5238608841331833e-10,S
59,41.098844,41.301510666666665,3.6458535194396973,3.6458311080932617,0.0018679885061532579,9.74667342921275e-07,S
60,41.348844,41.551510666666665,4.407580375671387,4.407553672790527,0.002588078987027855,8.860227825571495e-07,H
61,41.598844,41.801510666666665,1.681350588798523,1.6813119649887085,0.0013283662771310131,1.6330072664383723e-07,H
62,41.848844,42.051510666666665,4.1202545166015625,4.120240211486816,0.003188554385651933,9.107977066891986e-07,H
63,42.098844,42.301510666666665,0.6287180185317993,0.6286929845809937,0.0005867180895789455,5.1019762765030907e-08,H
64,42.348844,42.551510666666665,0.5042764544487,0.5042693614959717,0.00039488765586553605,1.4116400619619795e-08,S
65,42.598844,42.801510666666665,1.763322353363037,1.7632875442504883,0.0016632322239579413,1.0647296640387337e-06,S
66,42.848844,43.051510666666665,1.5270408391952515,1.5270360708236694,0.0009221830408987726,2.601695028141483e-07,H
67,43.098844,43.301510666666665,2.934593439102173,2.934566020965576,0.001782258854237665,1.1807401151930023e-06,H
68,43.348844,43.551510666666665,2.3508856296539307,2.3508596420288086,0.0016896824339579658,3.498232698473865e-07,H
69,43.598844,43.801510666666665,2.104551315307617,2.104494571685791,0.0021689373917926054,2.8677531537463794e-07,H
70,43.848844,44.051510666666665,1.3823959827423096,1.3823798894882202,0.0008002819029561675,1.5441967467116158e-07,H
71,44.098844,44.301510666666665,0.24967068433761597,0.2496672421693802,0.0002744705245142228,2.4345656644272883e-10,H
72,44.348844,44.551510666666665,1.1964755058288574,1.196466088294983,0.0007352887641904285,1.6518940719092547e-07,S
73,44.598844,44.801510666666665,1.7388286590576172,1.738810420036316,0.002096466185127489,1.1526750973073861e-07,H
74,44.848844,45.051510666666665,2.9719760417938232,2.9719595909118652,0.002614151628699197,2.8971395157942025e-07,H
75,45.098844,45.301510666666665,0.6429811120033264,0.6429752707481384,0.0007687203954117991,3.950080081306468e-09,H
76,45.348844,45.551510666666665,0.6271952390670776,0.6271952390670776,0.0009691929337220486,7.074054074397089e-08,H
77,45.598844,45.801510666666665,0.3500419557094574,0.3500213027000427,0.000430563205790711,4.254987659827408e-09,H
78,45.848844,46.051510666666665,0.8543952107429504,0.8543952107429504,0.0006195101280928766,3.4535622338209685e-08,H
79,46.098844,46.301510666666665,0.3352196514606476,0.33520451188087463,0.000456815940177366,4.417106606816568e-09,H
80,46.348844,46.551510666666665,0.83431077003479,0.8342927694320679,0.0005595282260650585,3.624960747467069e-08,H
81,46.598844,46.801510666666665,1.0283178091049194,1.0283056497573853,0.000809274077596548,4.7444277198659676e-08,H
82,46.848844,47.051510666666665,0.5397414565086365,0.5397322177886963,0.0005091865980840004,1.9644989487234605e-08,H
83,47.098844,47.301510666666665,0.5400019884109497,0.5399845838546753,0.00046642242728627367,1.0944530982556299e-08,H
84,47.348844,47.551510666666665,0.33776137232780457,0.33773717284202576,0.0004358144507028756,6.972257447166334e-09,H
85,47.598844,47.801510666666665,0.981959342956543,0.9819467067718506,0.0006668034529521634,1.7519567519594412e-07,H
86,47.848844,48.051510666666665,0.5509192943572998,0.5509050488471985,0.0004251761834773121,1.5542384589414035e-08,H
87,48.098844,48.301510666666665,1.6980854272842407,1.698063850402832,0.0011152755955943427,6.593365061833433e-07,H
88,48.348844,48.551510666666665,2.438600778579712,2.438572883605957,0.0020964594069756677,1.838721261164342e-07,H
89,48.598844,48.801510666666665,2.0550882816314697,2.055079221725464,0.0018731519191534818,2.6525574184419824e-08,H
90,48.848844,49.051510666666665,1.0187832117080688,1.018762469291687,0.0008680793324985075,1.1577177154288262e-07,H
91,49.098844,49.301510666666665,1.956686019897461,1.9566714763641357,0.0014510753937112234,1.99467433256962e-07,H
92,49.348844,49.551510666666665,0.7857809066772461,0.7857661247253418,0.0007401300808644247,6.6921761221895024e-09,H
93,49.598844,49.801510666666665,0.3690846264362335,0.3690725862979889,0.00044203730114646784,5.8246273308220114e-09,H
94,49.848844,50.051510666666665,1.0397919416427612,1.0397790670394897,0.0006869521501064659,7.861109046159182e-08,H
95,50.098844,50.301510666666665,0.30579614639282227,0.3057819902896881,0.0002776391949567782,3.172743066503494e-10,H
96,50.348844,50.551510666666665,0.46664997935295105,0.46663740277290344,0.00040163227294675067,8.907142744485327e-09,H
97,50.598844,50.801510666666665,1.6868398189544678,1.686833381652832,0.0007926576029983118,2.793896840310999e-07,S
98,50.848844,51.051510666666665,1.9810789823532104,1.9810545444488525,0.0014019048685651072,1.0463869689066816e-07,H
99,51.098844,51.301510666666665,1.902411937713623,1.9024008512496948,0.0014448794246394272,1.8416437519096725e-07,H
100,51.348844,51.551510666666665,2.2263576984405518,2.2263481616973877,0.0011879730695501453,3.0497422803598825e-07,H
101,51.598844,51.801510666666665,1.1438337564468384,1.1438175439834595,0.0007881727862541918,9.663682578449867e-08,H
102,51.848844,52.051510666666665,0.27816617488861084,0.27815958857536316,0.0003059087103673652,8.399746045889163e-10,H
103,52.098844,52.301510666666665,0.25137948989868164,0.25136396288871765,0.0002554332335281327,2.3192138483456623e-10,S
104,52.348844,52.551510666666665,1.4050129652023315,1.4049975872039795,0.0009561824182108345,7.588685327216371e-08,S
105,52.598844,52.801510666666665,2.026322603225708,2.0263166427612305,0.0012239179369845682,2.3079423448899442e-07,H
106,52.848844,53.051510666666665,0.8306066989898682,0.8305944800376892,0.0006077326685641082,3.43858075478184e-08,H
107,53.098844,53.301510666666665,0.34420183300971985,0.3441965579986572,0.0003341834171401657,2.0990713834711425e-09,H
108,53.348844,53.551510666666665,0.35805341601371765,0.35803401470184326,0.0002937629594910265,1.6817947171766216e-09,H
109,53.598844,53.801510666666665,0.35047146677970886,0.35047146677970886,0.00045090957208853506,2.452872541992105e-09,H
110,53.848844,54.051510666666665,0.3050662577152252,0.3050585389137268,0.0003492570488642448,5.742936412455825e-09,H
111,54.098844,54.301510666666665,0.3436245322227478,0.3436145484447479,0.0003668843150263083,2.508667105116548e-09,H
112,54.348844,54.551510666666665,0.3012288212776184,0.30120110511779785,0.0003614508977101298,1.4247969089065942e-09,H
